Levelling Depth,Mean Roughness,Profile Depth,Profile Mean,RMS Roughness,Valley Depth,Z,file,Traversal,X
7.972222880056438e-05,2.797405721936758e-05,0.000163655549181,-0.010969470286409001,3.389970444993661e-05,8.393332038073889e-05,0.01576923076923,xy_gf_v025_XTrav,XTrav,
0.00011994402951400001,2.6688746115987694e-05,0.00023089746279400002,-0.010957219127603,3.46227412865364e-05,0.00011095343328,0.016538461538461002,xy_gf_v025_XTrav,XTrav,
9.587437595194939e-05,2.7395609752957443e-05,0.000223396619058,-0.010961598174976,3.508945780312656e-05,0.00012752224310600001,0.017307692307692,xy_gf_v025_XTrav,XTrav,
0.00011106251423300001,2.441475018043327e-05,0.00022852390345400001,-0.010971505038473,3.2644738828287654e-05,0.00011746138922000001,0.018076923076923,xy_gf_v025_XTrav,XTrav,
0.000131191019276,3.0231322076107293e-05,0.00023443828005000002,-0.010965183216467,3.797034400605283e-05,0.000103247260773,0.018846153846153003,xy_gf_v025_XTrav,XTrav,
0.000131252557153,3.124956784448061e-05,0.00021515784148400002,-0.010969026816645001,3.944575302178e-05,8.390528433123434e-05,0.019615384615384,xy_gf_v025_XTrav,XTrav,
8.713773809656232e-05,2.8831023770428092e-05,0.00021521860154500002,-0.010972276046606002,3.6416962144044786e-05,0.00012808086344900002,0.020384615384615,xy_gf_v025_XTrav,XTrav,
9.529585569127523e-05,2.5803939443913693e-05,0.000244081898457,-0.010968068670197001,3.3462545559561224e-05,0.000148786042766,0.021153846153846002,xy_gf_v025_XTrav,XTrav,
0.00011036954678500001,3.016623836859978e-05,0.000309075170139,-0.010976708676255002,4.094942545685027e-05,0.000198705623354,0.021923076923076,xy_gf_v025_XTrav,XTrav,
0.000148388671065,3.1267703545771646e-05,0.000273476509712,-0.010966695666136,4.012853862934731e-05,0.00012508783864600002,0.022692307692307002,xy_gf_v025_XTrav,XTrav,
9.542369405093551e-05,3.226803575148661e-05,0.000270717101817,-0.010964965610850001,3.941302858744992e-05,0.000175293407766,0.023461538461538003,xy_gf_v025_XTrav,XTrav,
0.00012716846649000002,2.8877814956607896e-05,0.000216474628287,-0.010972852584865,3.7839392716560356e-05,8.930616179728472e-05,0.024230769230769,xy_gf_v025_XTrav,XTrav,
9.200315622230788e-05,2.8408549889177456e-05,0.000213524338015,-0.010971044239191001,3.6382251666526335e-05,0.00012152118179300001,0.025,xy_gf_v025_XTrav,XTrav,
0.000113193863254,3.268011673916981e-05,0.00023851113308400002,-0.010975609406469002,4.1337006791174374e-05,0.00012531726983,0.025769230769230003,xy_gf_v025_XTrav,XTrav,
7.879166757929212e-05,2.66810549015682e-05,0.000179975618923,-0.010972969469059,3.3778952317908214e-05,0.00010118395134400001,0.026538461538461,xy_gf_v025_XTrav,XTrav,
0.00011662790227500001,3.1520890925524554e-05,0.00022221914382200003,-0.010976189792989002,3.9758224470751206e-05,0.00010559124154700001,0.027307692307692002,xy_gf_v025_XTrav,XTrav,
0.00013525388226300002,3.679239114366953e-05,0.00025179745435200004,-0.010966588855787001,4.835857691637135e-05,0.000116543572088,0.028076923076923003,xy_gf_v025_XTrav,XTrav,
6.447832865364572e-05,2.4771492328679344e-05,0.000145537850831,-0.010975233067477,2.9739630425432545e-05,8.105952217827422e-05,0.028846153846153,xy_gf_v025_XTrav,XTrav,
0.00010851784383400001,2.9871755706040364e-05,0.00027153513415,-0.010971823115642002,3.8101862888766665e-05,0.000163017290316,0.029615384615384002,xy_gf_v025_XTrav,XTrav,
0.000143517146223,3.0300117581174074e-05,0.00023621255986300003,-0.010982944172174,3.9941242641401745e-05,9.269541363958989e-05,0.030384615384615003,xy_gf_v025_XTrav,XTrav,
9.69678223990897e-05,2.8993200268238233e-05,0.00023327523183400001,-0.010982333958758,3.686535566667362e-05,0.00013630740943500002,0.031153846153846,xy_gf_v025_XTrav,XTrav,
8.664363656489885e-05,2.9109647515070363e-05,0.00026922897011,-0.010990582166474,3.8510378691862023e-05,0.00018258533354500002,0.031923076923076,xy_gf_v025_XTrav,XTrav,
0.000171056100672,2.2268732339394433e-05,0.00029322885774000004,-0.010989275731415001,3.3387508786130086e-05,0.000122172757067,0.032692307692307,xy_gf_v025_XTrav,XTrav,
0.000105933255222,3.1638169805106083e-05,0.00020475780603100002,-0.0109849449635,3.8320732144692006e-05,9.882455080952555e-05,0.033461538461538,xy_gf_v025_XTrav,XTrav,
8.444098687700706e-05,2.3105112324902793e-05,0.000174257867515,-0.010985814718656001,3.0018400902189402e-05,8.981688063851474e-05,0.034230769230769,xy_gf_v025_XTrav,XTrav,
0.00010769964753600001,2.453265892561643e-05,0.00023933168473100003,-0.010989074226085001,3.315114695473583e-05,0.000131632037195,0.035,xy_gf_v025_XTrav,XTrav,
7.030273438233918e-05,2.361908300865001e-05,0.00017181724900500002,-0.010987872099933,3.0263706236831983e-05,0.00010151451462300001,0.005,xy_gf_solidrake_XTrav,XTrav,
7.195009681015657e-05,2.4621270562077185e-05,0.00017198998903100003,-0.010983124266153001,3.055639563272704e-05,0.00010003989222100001,0.00576923076923,xy_gf_solidrake_XTrav,XTrav,
8.148098753064936e-05,2.7483553946205686e-05,0.000168235246335,-0.011003212647967001,3.343626430982512e-05,8.675425880516273e-05,0.006538461538461,xy_gf_solidrake_XTrav,XTrav,
8.574951152026494e-05,2.5935916721658644e-05,0.000216775179582,-0.011030130791451001,3.297561484795878e-05,0.000131025668062,0.0073076923076920005,xy_gf_solidrake_XTrav,XTrav,
0.000103920421539,2.4980973479463582e-05,0.00021224461357300002,-0.011007434062277001,3.2418492102406784e-05,0.000108324192034,0.008076923076923,xy_gf_solidrake_XTrav,XTrav,
7.896710079691173e-05,2.4018704017732423e-05,0.000158714950849,-0.011005380836757,2.9947358311640964e-05,7.974785005245531e-05,0.008846153846153,xy_gf_solidrake_XTrav,XTrav,
8.891592319788465e-05,2.4989211378530823e-05,0.00019920489817000002,-0.011013038703414002,3.1669158886241184e-05,0.00011028897497200001,0.009615384615384,xy_gf_solidrake_XTrav,XTrav,
8.594384345775309e-05,2.343103368294794e-05,0.00019302244122800001,-0.011014953765079001,2.9584016568796082e-05,0.00010707859777000001,0.010384615384615001,xy_gf_solidrake_XTrav,XTrav,
7.72808069718512e-05,2.3673020082281282e-05,0.000151752389157,-0.011007044206766,2.9360693564016833e-05,7.447158218519545e-05,0.011153846153846,xy_gf_solidrake_XTrav,XTrav,
8.933654100709913e-05,2.7122177914747793e-05,0.00022001694740200002,-0.010998858042653001,3.4538134629471546e-05,0.000130680406395,0.011923076923076,xy_gf_solidrake_XTrav,XTrav,
6.917784840255667e-05,2.4193569610272073e-05,0.00017452122193900002,-0.01100142741064,2.9987446416587503e-05,0.00010534337353600001,0.012692307692307002,xy_gf_solidrake_XTrav,XTrav,
7.527368029815186e-05,2.5988001473893492e-05,0.00018939187374200002,-0.01100138251493,3.29170352759997e-05,0.000114118193444,0.013461538461538,xy_gf_solidrake_XTrav,XTrav,
7.707437942837923e-05,2.5630981186387046e-05,0.000187127252152,-0.011008244927804,3.2222055911317606e-05,0.00011005287272400001,0.014230769230769002,xy_gf_solidrake_XTrav,XTrav,
0.00010068664186400001,2.6459267156573822e-05,0.00020838889815900002,-0.011007735197433002,3.3551867027513395e-05,0.00010770225629400001,0.015000000000000001,xy_gf_solidrake_XTrav,XTrav,
8.425234096923544e-05,2.42693610757699e-05,0.000182634014039,-0.011016671974740001,3.027042282165728e-05,9.838167307019488e-05,0.01576923076923,xy_gf_solidrake_XTrav,XTrav,
8.820325804952124e-05,2.4397431048698373e-05,0.000188909193696,-0.011001112710071,3.108604545372953e-05,0.00010070593564600001,0.016538461538461002,xy_gf_solidrake_XTrav,XTrav,
9.405314934377366e-05,3.0439294721800493e-05,0.000206072775717,-0.011018829161025001,3.806282614944522e-05,0.000112019626373,0.017307692307692,xy_gf_solidrake_XTrav,XTrav,
8.671606441320973e-05,2.5814026363065953e-05,0.000165106691228,-0.011003815817815002,3.1305812099930407e-05,7.83906268155346e-05,0.018076923076923,xy_gf_solidrake_XTrav,XTrav,
9.416232679150886e-05,2.3223013609944404e-05,0.00018531310721,-0.01100300544888,3.0336656057057952e-05,9.115078041884925e-05,0.018846153846153003,xy_gf_solidrake_XTrav,XTrav,
7.799341587598832e-05,2.45529152844596e-05,0.00016656960436400002,-0.011009531783474,3.0928500170817774e-05,8.857618848826834e-05,0.019615384615384,xy_gf_solidrake_XTrav,XTrav,
9.429084101967093e-05,2.5900040850954353e-05,0.00021041533407000003,-0.011005135807894001,3.3345459570572224e-05,0.00011612449305000001,0.020384615384615,xy_gf_solidrake_XTrav,XTrav,
7.012973131258204e-05,2.5809585091338734e-05,0.000165445175607,-0.011010002277555001,3.1755854202741835e-05,9.531544429541502e-05,0.021153846153846002,xy_gf_solidrake_XTrav,XTrav,
7.832104333909545e-05,2.9196988923261212e-05,0.000176714057897,-0.011009178993481,3.63874665471408e-05,9.839301455870712e-05,0.021923076923076,xy_gf_solidrake_XTrav,XTrav,
9.794046641752216e-05,2.4445250911350474e-05,0.000183632259438,-0.011012748462109001,3.1091088542735444e-05,8.569179302111292e-05,0.022692307692307002,xy_gf_solidrake_XTrav,XTrav,
5.9049960416798434e-05,2.3831103726366752e-05,0.00016169012587300002,-0.011009756405984,2.9368618716158162e-05,0.00010264016545600001,0.023461538461538003,xy_gf_solidrake_XTrav,XTrav,
6.132994372991425e-05,2.443134124097599e-05,0.00013502091926,-0.011007738463240001,2.996256146091111e-05,7.369097553075986e-05,0.024230769230769,xy_gf_solidrake_XTrav,XTrav,
8.401697930275967e-05,2.413073981365551e-05,0.000173643682399,-0.011014071339972,3.0711461470081716e-05,8.962670309660761e-05,0.025,xy_gf_solidrake_XTrav,XTrav,
7.522459104008193e-05,2.5250053934837073e-05,0.000168934657074,-0.011008091561658,3.243640729364517e-05,9.371006603479774e-05,0.025769230769230003,xy_gf_solidrake_XTrav,XTrav,
9.619242898983861e-05,2.484928129116324e-05,0.00019012822804000002,-0.011013097629309,3.216406945261455e-05,9.393579905104567e-05,0.026538461538461,xy_gf_solidrake_XTrav,XTrav,
7.91934447004379e-05,2.48727144348047e-05,0.000157174082505,-0.011010677357118,3.066618009643859e-05,7.798063780548732e-05,0.027307692307692002,xy_gf_solidrake_XTrav,XTrav,
8.167012715909819e-05,2.9883534077547004e-05,0.00018917670822400003,-0.011016158745369,3.677132109818544e-05,0.00010750658106500001,0.028076923076923003,xy_gf_solidrake_XTrav,XTrav,
8.723714900843103e-05,2.7664752778470904e-05,0.00022462908955000002,-0.011012440061116001,3.530488307540343e-05,0.00013739194054200002,0.028846153846153,xy_gf_solidrake_XTrav,XTrav,
6.545950861838734e-05,2.1478973185498852e-05,0.000143243332125,-0.011006907766111,2.7143579952200464e-05,7.778382350742513e-05,0.029615384615384002,xy_gf_solidrake_XTrav,XTrav,
8.134701995886341e-05,2.6187924000385792e-05,0.00022808675679,-0.011009376174265001,3.423593942967353e-05,0.000146739736831,0.030384615384615003,xy_gf_solidrake_XTrav,XTrav,
0.00010173457358700001,2.394177281353681e-05,0.00019708776878700002,-0.011022924396565001,3.1517207736331314e-05,9.535319520002569e-05,0.031153846153846,xy_gf_solidrake_XTrav,XTrav,
8.567168838431034e-05,2.731373556638502e-05,0.000194497724968,-0.011017524063399,3.4547292400762714e-05,0.00010882603658400001,0.031923076923076,xy_gf_solidrake_XTrav,XTrav,
8.799830509579298e-05,2.7533584096478723e-05,0.00019062131266200003,-0.011013544247887001,3.3955358691619175e-05,0.000102623007566,0.032692307692307,xy_gf_solidrake_XTrav,XTrav,
7.176960142644961e-05,2.436269094400685e-05,0.000167719706017,-0.011022274601886001,3.071232195452283e-05,9.595010459153426e-05,0.033461538461538,xy_gf_solidrake_XTrav,XTrav,
9.645829235631517e-05,2.89018841092659e-05,0.00026299455305200004,-0.011008458619606,3.6995745668280486e-05,0.000166536260696,0.034230769230769,xy_gf_solidrake_XTrav,XTrav,
8.212768308783239e-05,2.5032273481298744e-05,0.000186664003221,-0.011016620906548001,3.2416085831392235e-05,0.00010453632013300001,0.035,xy_gf_solidrake_XTrav,XTrav,
0.000115976327868,3.1355582208000805e-05,0.00024498596685300003,-0.01100812047981,3.951953843909176e-05,0.00012900963898400001,,xy_gf_2v_ZTrav,ZTrav,-0.002
0.00012876049177,3.0097804520845173e-05,0.00025270476439700004,-0.011005176168521001,3.7587451102684454e-05,0.00012394427262700001,,xy_gf_2v_ZTrav,ZTrav,-0.0018205128205120002
0.00012307752441200002,2.9593368707789793e-05,0.00026941771954,-0.011006075489273001,3.710590341651729e-05,0.000146340195128,,xy_gf_2v_ZTrav,ZTrav,-0.0016410256410250002
0.00011594782999900001,2.9445424999232825e-05,0.00022832350162800002,-0.011006397914109001,3.7060841182678554e-05,0.00011237567162800001,,xy_gf_2v_ZTrav,ZTrav,-0.0014615384615380002
0.00011363142670000001,3.0377373659693682e-05,0.00029137067975400005,-0.011010551338709,3.863625648706933e-05,0.00017773925305300002,,xy_gf_2v_ZTrav,ZTrav,-0.0012820512820510002
0.00011353793952400002,2.9642319945380582e-05,0.000265027545183,-0.011010523853772,3.75443804262496e-05,0.000151489605658,,xy_gf_2v_ZTrav,ZTrav,-0.0011025641025640001
0.00011717718938200001,3.0774152174424544e-05,0.00025191554768200003,-0.011008006886359,3.9572309856107826e-05,0.000134738358299,,xy_gf_2v_ZTrav,ZTrav,-0.0009230769230760001
0.00011742135962500001,2.8570411618926616e-05,0.00024201965133000003,-0.011007389333418001,3.68250960424347e-05,0.000124598291704,,xy_gf_2v_ZTrav,ZTrav,-0.0007435897435890001
0.00011364131798000002,2.9582876976485493e-05,0.000245067754795,-0.01100480383042,3.740549029498e-05,0.00013142643681500002,,xy_gf_2v_ZTrav,ZTrav,-0.0005641025641020001
0.000159591938544,3.1269977075175395e-05,0.00032810264492400004,-0.011004835595815,3.9950357496602175e-05,0.00016851070637900002,,xy_gf_2v_ZTrav,ZTrav,-0.00038461538461500005
0.00012061585026,3.155276151873134e-05,0.000234233563856,-0.011009253577107001,3.99116835803961e-05,0.000113617713596,,xy_gf_2v_ZTrav,ZTrav,-0.000205128205128
0.00014832177041600002,3.024479491849597e-05,0.00029392798139300005,-0.011014758876122,3.854311467126516e-05,0.000145606210977,,xy_gf_2v_ZTrav,ZTrav,-2.5641025641025623e-05
0.00015451420674,3.188773609227498e-05,0.000288527733219,-0.011011630587553,4.0175927780684406e-05,0.000134013526479,,xy_gf_2v_ZTrav,ZTrav,0.000153846153846
0.00010391584935400001,2.9646278570919462e-05,0.00023623165810600003,-0.011005440173032,3.7775041818031205e-05,0.00013231580875100002,,xy_gf_2v_ZTrav,ZTrav,0.00033333333333300004
0.000102057326389,2.8629601434119175e-05,0.00024132121939900001,-0.011003094931637002,3.5820302468882954e-05,0.000139263893009,,xy_gf_2v_ZTrav,ZTrav,0.00051282051282
0.00011851529221500001,2.8415830760056215e-05,0.00023231467120000002,-0.011008915157798001,3.6120349685333607e-05,0.00011379937898400001,,xy_gf_2v_ZTrav,ZTrav,0.000692307692307
0.00011673134163500001,2.9010172057551104e-05,0.00024094470365100003,-0.011010083916934001,3.64374591243077e-05,0.000124213362015,,xy_gf_2v_ZTrav,ZTrav,0.0008717948717940001
0.00011964733091900001,2.9983672012668522e-05,0.00023349543472800003,-0.011010689497811001,3.765312765179938e-05,0.00011384810380800001,,xy_gf_2v_ZTrav,ZTrav,0.001051282051282
0.000116987790909,2.898174088547186e-05,0.00024570290824900003,-0.011006841405586,3.6465567785056226e-05,0.00012871511734,,xy_gf_2v_ZTrav,ZTrav,0.001230769230769
0.000104278364348,3.0984490434426204e-05,0.00021897232172700003,-0.01100617821085,3.921822666951278e-05,0.000114693957379,,xy_gf_2v_ZTrav,ZTrav,0.001410256410256
0.00010779488521900001,2.9071685157561112e-05,0.00025452950414200004,-0.011008272938577,3.7142978097049084e-05,0.000146734618922,,xy_gf_2v_ZTrav,ZTrav,0.0015897435897430001
0.00012578346203900002,3.1669633189800205e-05,0.00028518353840800004,-0.011008869198061001,4.023515061870229e-05,0.000159400076368,,xy_gf_2v_ZTrav,ZTrav,0.0017692307692300001
0.000115324436774,3.2069967662600996e-05,0.000234406819663,-0.011004628777374001,4.0539172844608464e-05,0.00011908238288800002,,xy_gf_2v_ZTrav,ZTrav,0.0019487179487170001
0.00010321425421700001,3.1567105350199773e-05,0.000220526766399,-0.011004676888228001,3.9451492404909604e-05,0.00011731251218100001,,xy_gf_2v_ZTrav,ZTrav,0.002128205128205
0.00011961161817200002,2.9961270210875054e-05,0.000263708361845,-0.011003625881413001,3.7699184194897005e-05,0.000144096743672,,xy_gf_2v_ZTrav,ZTrav,0.002307692307692
0.000123520661477,3.096237911417921e-05,0.000265472106472,-0.01100706241175,3.941926594022071e-05,0.000141951444994,,xy_gf_2v_ZTrav,ZTrav,0.0024871794871790002
0.00010262196749500001,3.1578939701990004e-05,0.00022861549347100003,-0.011012497603575,3.9122135462804333e-05,0.000125993525976,,xy_gf_2v_ZTrav,ZTrav,0.002666666666666
0.000129332538102,3.174308230884111e-05,0.00026855810026900004,-0.011011057498023,3.97947916319581e-05,0.000139225562167,,xy_gf_2v_ZTrav,ZTrav,0.0028461538461530002
0.00013473539633400002,2.9397579467753715e-05,0.000265948752823,-0.011012292483165001,3.7688323316103696e-05,0.000131213356489,,xy_gf_2v_ZTrav,ZTrav,0.003025641025641
0.000133321065477,3.095858971347384e-05,0.00029676071788400005,-0.011007472498957001,3.927197549085636e-05,0.00016343965240600002,,xy_gf_2v_ZTrav,ZTrav,0.0032051282051280003
0.000142358650628,2.9461223896261867e-05,0.00033368830997400003,-0.011007280956695,3.8063765915957364e-05,0.000191329659346,,xy_gf_2v_ZTrav,ZTrav,0.003384615384615
9.70125814948094e-05,3.0225925290398822e-05,0.00025364554392200004,-0.011008905469563,3.831474685802719e-05,0.00015663296242700002,,xy_gf_2v_ZTrav,ZTrav,0.0035641025641020003
0.00011394204630400001,3.056404459827428e-05,0.000244107673257,-0.011009874052160001,3.8070117981085465e-05,0.000130165626953,,xy_gf_2v_ZTrav,ZTrav,0.003743589743589
0.00014798263458800002,3.1569072921663515e-05,0.000265332413442,-0.011007541550574,3.960082492739902e-05,0.00011734977885400002,,xy_gf_2v_ZTrav,ZTrav,0.003923076923076
0.00014953976270000002,2.90780544044293e-05,0.000289648445501,-0.011006514000571,3.708129403547985e-05,0.0001401086828,,xy_gf_2v_ZTrav,ZTrav,0.004102564102564
0.000108412507279,2.8796682855990404e-05,0.000245546913192,-0.011004015747533001,3.6358847242419356e-05,0.000137134405913,,xy_gf_2v_ZTrav,ZTrav,0.004282051282051
0.00013555647886800002,3.0674506188739583e-05,0.000242519894558,-0.010998411425457,3.894925795543931e-05,0.00010696341568900001,,xy_gf_2v_ZTrav,ZTrav,0.004461538461538001
0.000124013738385,3.073046884164612e-05,0.000354793039148,-0.011007703171948002,3.975861503761293e-05,0.00023077930076200002,,xy_gf_2v_ZTrav,ZTrav,0.0046410256410250005
0.000126522737271,3.2337893586293575e-05,0.000245343022319,-0.011009641043219,4.099686965030234e-05,0.000118820285048,,xy_gf_2v_ZTrav,ZTrav,0.004820512820512
0.000141812875199,3.413085031478942e-05,0.000292329276309,-0.011012892114365002,4.3427944908643466e-05,0.000150516401109,,xy_gf_2v_ZTrav,ZTrav,0.005
8.854216140032936e-05,2.527759059374316e-05,0.00021826300466300003,-0.011002572960604001,3.2112535537900545e-05,0.000129720843263,,xy_gf_v_ZTrav,ZTrav,-0.002
0.00010913199304700001,2.7820995966564593e-05,0.00023546961423700003,-0.011000295296085,3.509575073304211e-05,0.000126337621189,,xy_gf_v_ZTrav,ZTrav,-0.0018205128205120002
0.00011113374532300001,2.6878975616448664e-05,0.00031840978177300003,-0.011003277230758,3.4782026903351434e-05,0.000207276036449,,xy_gf_v_ZTrav,ZTrav,-0.0016410256410250002
0.00010883841888900002,2.7988861387955465e-05,0.000269104489786,-0.010997152647166001,3.575127984825115e-05,0.00016026607089700002,,xy_gf_v_ZTrav,ZTrav,-0.0014615384615380002
8.767123816637128e-05,2.6223465166621364e-05,0.00021530047428500003,-0.010999175506357001,3.293457237026912e-05,0.000127629236118,,xy_gf_v_ZTrav,ZTrav,-0.0012820512820510002
0.00011126139664800001,2.742961237457296e-05,0.00027098532911,-0.011004127885188,3.482185336124958e-05,0.00015972393246200002,,xy_gf_v_ZTrav,ZTrav,-0.0011025641025640001
9.379384609506033e-05,2.5488897299085512e-05,0.000243676984226,-0.011004187548666,3.232575250953735e-05,0.000149883138131,,xy_gf_v_ZTrav,ZTrav,-0.0009230769230760001
0.000112782301962,2.7092314967240522e-05,0.00020869958876000002,-0.011001825913897001,3.393067068721663e-05,9.591728679801334e-05,,xy_gf_v_ZTrav,ZTrav,-0.0007435897435890001
9.908822690492433e-05,2.8607788711692035e-05,0.000256049329556,-0.011000380040868,3.6000218030108705e-05,0.000156961102651,,xy_gf_v_ZTrav,ZTrav,-0.0005641025641020001
0.000104581859209,2.7738224474104575e-05,0.000303540558264,-0.011001230871893001,3.5009969552722656e-05,0.000198958699055,,xy_gf_v_ZTrav,ZTrav,-0.00038461538461500005
0.00011710522167000001,2.7879359082347585e-05,0.000277435212482,-0.010998806867941,3.5952305526845974e-05,0.00016032999081100002,,xy_gf_v_ZTrav,ZTrav,-0.000205128205128
0.00012213372664,2.7922496717925334e-05,0.000276819495048,-0.011001598208276,3.546146344414063e-05,0.00015468576840800002,,xy_gf_v_ZTrav,ZTrav,-2.5641025641025623e-05
0.000113731789545,2.6594427704440464e-05,0.00024288546289600002,-0.011002196533749,3.4138306817342716e-05,0.000129153673351,,xy_gf_v_ZTrav,ZTrav,0.000153846153846
8.825778500599381e-05,2.8306063461891195e-05,0.000226784839023,-0.010997176260648,3.5300932154841255e-05,0.00013852705401700002,,xy_gf_v_ZTrav,ZTrav,0.00033333333333300004
8.808487803363929e-05,2.7417443121163794e-05,0.00018972808610800003,-0.010996701886483001,3.3999599274095765e-05,0.00010164320807400001,,xy_gf_v_ZTrav,ZTrav,0.00051282051282
0.00010014644054100001,2.715349546038425e-05,0.00020734217518200002,-0.011001050961395,3.3558491180654295e-05,0.000107195734641,,xy_gf_v_ZTrav,ZTrav,0.000692307692307
9.378350506446949e-05,2.6931945487505424e-05,0.00020512114434600003,-0.011005177997761,3.379032069778983e-05,0.00011133763928100001,,xy_gf_v_ZTrav,ZTrav,0.0008717948717940001
0.00010344130906700001,2.7956382481759882e-05,0.00025579821029000005,-0.011004235608277001,3.548127877853511e-05,0.00015235690122200002,,xy_gf_v_ZTrav,ZTrav,0.001051282051282
0.00012266066147,2.5764539396303603e-05,0.00022186416076300003,-0.011003646681137002,3.242431325882223e-05,9.920349929347026e-05,,xy_gf_v_ZTrav,ZTrav,0.001230769230769
0.00011699641917700001,2.5533300977558212e-05,0.00028330212096500004,-0.010998673570268002,3.305433907520325e-05,0.00016630570178700001,,xy_gf_v_ZTrav,ZTrav,0.001410256410256
0.000132031133046,2.659828265163336e-05,0.000269441292075,-0.011000247498151,3.4072040146379834e-05,0.000137410159029,,xy_gf_v_ZTrav,ZTrav,0.0015897435897430001
0.00010113869003500001,2.7502319671724193e-05,0.00020043043043600002,-0.011000702399964,3.465576932805008e-05,9.929174040156259e-05,,xy_gf_v_ZTrav,ZTrav,0.0017692307692300001
9.946006928164032e-05,2.7102634500596404e-05,0.000223797378211,-0.011006718035483,3.429969832696081e-05,0.00012433730893000002,,xy_gf_v_ZTrav,ZTrav,0.0019487179487170001
8.899838382128018e-05,2.8645010818149163e-05,0.000237429881089,-0.011003009030024,3.531499334988694e-05,0.000148431497268,,xy_gf_v_ZTrav,ZTrav,0.002128205128205
0.00011783169408800001,2.8680353000445606e-05,0.000240849381217,-0.010999467885851,3.5870600232285716e-05,0.000123017687129,,xy_gf_v_ZTrav,ZTrav,0.002307692307692
9.959641788802322e-05,2.6738259892550315e-05,0.00021586945849900001,-0.010998765431706001,3.31268060330886e-05,0.00011627304061100001,,xy_gf_v_ZTrav,ZTrav,0.0024871794871790002
0.00012084439969,2.7408921898765043e-05,0.000277871900145,-0.010996456713031,3.4654200801927085e-05,0.000157027500454,,xy_gf_v_ZTrav,ZTrav,0.002666666666666
